,userId,movieId,rating
20835071,45857,4,3.0
20835252,45858,5,5.0
20835295,45858,2,5.0
20835722,45859,17,3.5
20836300,45860,2,5.0
20837060,45861,2,3.5
20837131,45861,1,2.0
20838054,45862,1,3.0
20838274,45863,1,3.0
20838649,45864,1,3.5
20838713,45865,0,3.0
20838843,45866,0,3.0
20840071,45867,2,4.0
20840190,45868,8,4.5
20840322,45869,2,5.0
20841105,45870,2,4.0
20841693,45871,3,4.0
20841818,45872,5,4.0
20842874,45873,2,4.0
20843100,45874,1,5.0
20843480,45875,5,5.0
20843657,45876,4,4.0
20843981,45877,1,2.0
20844194,45878,4,5.0
20844321,45879,1,2.0
20845233,45880,5,3.0
20845520,45881,5,5.0
20845601,45881,2,3.0
20845653,45881,1,2.0
20846128,45882,0,4.0
20846490,45883,3,5.0
20846759,45884,4,4.0
20847654,45885,5,3.0
20848267,45886,0,3.0
20848328,45887,4,4.0
20848832,45888,3,3.5
20848895,45888,2,4.0
20848964,45888,1,3.0
20849296,45889,2,4.0
20849314,45889,1,3.0
20849403,45890,0,4.0
20849417,45890,6,3.0
20849488,45890,4,3.5
20849639,45890,2,3.5
20849724,45890,1,3.0
20851114,45891,1,3.5
20851263,45892,4,2.0
20851286,45893,1,1.5
20851341,45894,1,2.0
20851672,45895,4,5.0
20851695,45895,5,4.0
20852105,45896,1,2.0
20852123,45897,0,3.0
20852266,45898,5,3.0
20852465,45899,1,3.5
20852838,45900,5,1.0
20853287,45901,2,4.0
20853530,45902,2,3.0
20853566,45903,5,4.0
20853786,45904,5,5.0
20854910,45905,2,4.0
20855688,45906,2,5.0
20855902,45907,2,3.0
20856039,45908,0,3.0
20856202,45909,4,3.5
20856236,45909,5,3.0
20856777,45910,5,5.0
20857057,45911,2,4.0
20857274,45912,1,2.0
20857533,45913,0,3.0
20858258,45914,4,4.0
20858585,45915,2,4.0
20858643,45915,1,3.0
20859140,45916,4,3.5
20859480,45917,1,5.0
20859957,45918,5,2.0
20860008,45918,2,3.5
20860649,45919,0,4.0
20860826,45920,0,4.0
20861121,45921,0,3.0
20861203,45921,8,3.0
20861345,45921,1,3.0
20861351,45921,22,4.0
20862346,45922,2,5.0
20862847,45923,6,3.0
20863403,45924,1,3.0
20864260,45925,20,3.0
20864641,45926,0,3.0
20865014,45927,0,3.0
20865025,45927,6,2.0
20865541,45928,6,2.0
20865706,45928,3,3.0
20865709,45928,5,3.0
20865722,45928,8,3.0
20865845,45928,2,3.0
20866031,45929,0,1.5
20866647,45930,6,1.0
20866792,45930,5,4.0
20866813,45930,8,5.0
20866941,45930,2,5.0
20867030,45930,1,2.0
20867389,45931,0,3.0
20867470,45931,2,1.0
20867602,45932,2,4.5
20868046,45933,1,3.0
20868504,45934,6,4.0
20869210,45935,1,3.0
20869312,45936,11,4.0
20870312,45937,4,3.5
20870470,45938,1,1.0
20870687,45939,1,1.0
20870818,45940,4,4.0
20871731,45941,1,3.0
20872297,45942,5,3.0
20872407,45942,1,2.5
20873415,45943,2,4.0
20873883,45944,1,1.0
20873982,45945,5,5.0
20874830,45946,0,4.0
20874867,45947,5,2.0
20874880,45947,8,5.0
20875110,45948,4,3.0
20875326,45949,2,3.0
20875426,45950,4,3.5
20875837,45951,1,4.0
20875912,45952,2,2.0
20876707,45953,1,3.0
20877111,45954,0,3.0
20877359,45955,5,4.0
20877748,45956,1,0.5
20877902,45957,4,2.5
20878649,45958,0,3.5
20878709,45958,13,3.5
20878779,45958,2,3.5
20878820,45958,1,4.0
20879684,45959,1,3.0
20879841,45960,1,1.0
20880775,45961,0,0.5
20880886,45961,5,5.0
20881029,45961,1,0.5
20882044,45962,17,5.0
20882247,45963,1,3.0
20882788,45964,4,3.0
20882816,45964,5,4.0
20882887,45964,2,3.0
20883148,45965,1,3.0
20883930,45966,2,5.0
20884128,45967,0,4.0
20884284,45968,4,3.0
20884455,45969,1,2.0
20884600,45970,0,4.0
20884757,45970,11,2.0
20884798,45970,13,3.0
20884898,45970,3,4.0
20884902,45970,5,3.0
20885026,45970,2,4.0
20885277,45970,1,4.0
20885285,45970,22,5.0
20886463,45971,1,1.0
20886725,45972,4,4.0
20886827,45973,5,4.0
20886906,45973,1,2.0
20887562,45974,0,0.5
20887645,45974,2,4.5
20887677,45974,1,2.5
20888384,45975,1,3.0
20888524,45976,1,4.0
20889007,45977,0,3.0
20889194,45977,5,5.0
20889326,45977,2,5.0
20889406,45977,1,5.0
20889912,45978,0,3.0
20890004,45979,1,1.0
20890077,45980,4,3.0
20890319,45981,13,2.0
20890368,45981,5,4.0
20890582,45981,1,1.0
20891431,45982,0,4.0
20891448,45982,14,3.0
20892763,45983,1,3.0
20893209,45984,4,3.5
20893451,45985,2,3.5
20893641,45986,3,3.0
20893927,45986,1,1.0
20894720,45987,5,5.0
20894920,45988,5,4.0
20895038,45988,1,4.0
20895273,45989,5,3.0
20895545,45990,2,5.0
20895636,45990,1,4.0
20897062,45991,2,2.0
20897140,45992,4,3.5
20897203,45992,2,3.5
20897215,45992,1,3.0
20897542,45993,5,3.5
20898988,45994,2,5.0
20899235,45995,1,1.5
20899302,45996,2,3.5
20899393,45997,5,1.0
20899851,45998,5,3.0
20899957,45998,1,4.0
20900213,45999,0,3.0
20900622,46000,4,4.0
20900837,46001,3,2.0
20900947,46001,1,3.0
20901035,46002,0,3.0
20901719,46003,4,5.0
20902802,46004,0,3.0
20903001,46005,1,3.0
20904024,46006,0,3.0
20904072,46006,3,3.0
20904216,46007,1,1.0
20904300,46008,4,4.5
20904634,46009,1,2.5
20904931,46010,0,1.0
20905293,46011,4,4.0
20905475,46012,3,1.0
20905819,46013,2,2.0
20906305,46014,1,2.0
20906853,46015,2,5.0
20907153,46016,3,2.0
20907668,46017,2,4.0
20907709,46018,5,2.0
20908045,46019,2,2.5
20908308,46020,1,3.5
20908537,46021,17,4.0
20908644,46022,8,5.0
20909054,46023,4,4.0
20909093,46023,3,4.0
20909241,46024,0,1.5
20910211,46025,2,3.0
20910988,46026,3,1.0
20911254,46027,1,3.5
20911744,46028,5,4.0
20911920,46029,0,3.5
20911986,46029,5,3.5
20912034,46029,2,4.0
20912361,46030,5,2.0
20912502,46031,4,4.0
20912547,46031,3,2.0
20912640,46031,2,5.0
20912723,46031,1,3.0
20913217,46032,0,2.0
20913267,46032,5,4.0
20915304,46033,5,5.0
20915317,46033,8,3.0
20915429,46033,2,4.0
20916079,46034,2,5.0
20917127,46035,4,3.0
20917177,46035,3,1.5
20917178,46035,5,3.5
20917277,46035,2,4.5
20917374,46035,1,3.0
20918430,46036,1,2.5
20918614,46037,0,4.0
20919510,46038,0,4.0
20919584,46038,4,5.0
20919788,46039,0,3.0
20919889,46040,0,5.0
20919916,46040,5,5.0
20920167,46041,2,5.0
20920718,46042,1,3.0
20921172,46043,2,4.0
20921282,46044,0,3.0
20921323,46044,1,3.0
20921365,46045,0,3.0
20921683,46046,1,4.5
20921900,46047,4,3.0
20922228,46048,5,4.0
20922313,46048,2,3.0
20922599,46049,0,3.0
20922632,46050,0,3.0
20923760,46051,0,3.5
20923938,46051,2,4.5
20924496,46052,5,5.0
20924593,46052,2,5.0
20924772,46053,3,3.0
20925270,46054,4,3.0
20926011,46055,0,2.0
20926059,46055,4,3.5
20926154,46055,1,3.5
20927291,46056,5,4.0
20927344,46056,2,4.0
20927774,46057,3,3.0
20927962,46058,0,3.0
20928209,46059,4,5.0
20928212,46059,5,4.0
20928287,46060,0,3.0
20928505,46061,2,4.5
20928706,46062,0,2.0
20928839,46062,2,4.0
20928872,46062,1,2.0
20929036,46063,0,2.0
20929197,46063,5,4.0
20929318,46063,2,3.0
20929431,46063,1,3.0
20930133,46064,8,1.0
20931096,46065,0,5.0
20931108,46065,6,4.0
20931457,46066,3,3.0
20931520,46066,2,3.5
20931583,46066,1,2.0
20931975,46067,0,2.0
20932099,46068,1,1.0
20933301,46069,2,3.0
20933515,46070,0,3.0
20933602,46070,4,4.0
20933851,46071,2,2.5
20934479,46071,17,4.0
20935500,46072,2,3.0
20935584,46073,0,4.0
20935725,46074,0,2.0
20935949,46074,5,4.0
20937114,46075,5,3.0
20937280,46075,1,2.5
20938002,46076,16,4.0
20938439,46077,5,2.0
20938482,46078,6,2.0
20938928,46079,1,2.0
20939474,46080,2,5.0
20940046,46081,8,3.0
20940147,46081,1,2.5
20941154,46082,0,2.0
20941283,46083,5,4.0
20941559,46084,1,3.0
20941762,46085,3,3.0
20942142,46086,5,2.0
20942199,46087,0,4.0
20942206,46087,6,4.0
20942254,46087,4,4.5
20942928,46088,0,3.0
20943033,46089,5,5.0
20943379,46090,4,2.5
20943813,46091,2,4.0
20943889,46092,1,3.0
20944415,46093,0,3.0
20944419,46093,6,5.0
20944790,46094,1,2.5
20945444,46095,0,3.0
20946131,46096,5,2.0
20946139,46096,2,4.0
20946215,46097,8,3.5
20946907,46098,6,1.5
20946987,46098,2,3.5
20947524,46099,2,4.0
20947749,46100,6,4.0
20947806,46100,4,2.0
20948849,46101,0,3.0
20949144,46102,2,2.5
20949164,46102,1,2.5
20949997,46103,2,5.0
20950187,46104,1,2.0
20950647,46105,5,3.0
20951468,46106,1,1.0
20952022,46107,1,0.5
20952522,46108,5,3.5
20953105,46109,0,4.0
20953123,46109,3,4.0
20953164,46110,1,2.5
20953559,46111,1,4.0
20954565,46112,0,2.0
20954656,46113,5,4.0
20955327,46114,0,5.0
20955393,46115,3,3.0
20955502,46115,1,4.0
20955570,46116,0,5.0
20955663,46117,0,3.0
20955852,46117,4,4.0
20956529,46118,5,4.0
20956816,46119,5,2.5
20956888,46120,4,2.5
20956973,46121,4,4.0
20957042,46122,6,2.5
20957137,46122,14,3.5
20957159,46122,3,1.5
20957267,46122,1,3.0
20958598,46123,1,1.5
20958946,46124,0,5.0
20959307,46125,0,4.0
20959323,46125,4,4.0
20959429,46126,5,4.0
20959550,46127,0,3.0
20959674,46128,5,4.0
20959777,46128,1,2.0
20959972,46129,0,3.0
20960099,46129,2,5.0
20960142,46130,5,4.0
20960472,46131,1,2.0
20960756,46132,0,4.0
20961355,46133,1,3.5
20961760,46134,0,3.0
20961799,46135,0,3.0
20961971,46135,13,3.0
20961994,46135,14,3.0
20962031,46135,3,3.0
20963553,46136,4,4.0
20963848,46137,2,5.0
20963863,46137,1,3.0
20964507,46138,5,3.5
20964804,46139,5,5.0
20965580,46140,5,3.0
20965648,46140,2,3.5
20966226,46141,0,3.0
20966285,46142,1,1.5
20966766,46143,5,3.0
20966952,46143,2,5.0
20967107,46143,1,3.0
20967375,46144,1,2.5
20967844,46145,5,3.5
20967936,46146,0,4.0
20967951,46146,6,3.0
20968034,46146,4,5.0
20968058,46146,14,3.0
20968085,46146,5,3.0
20968831,46147,0,4.0
20968853,46147,6,3.0
20968942,46147,14,3.0
20968993,46147,3,1.0
20969068,46148,0,3.0
20969098,46148,4,3.5
20969162,46148,1,3.0
20969483,46149,5,4.0
20969529,46149,1,3.0
20970019,46150,0,3.0
20970080,46151,0,2.5
20970165,46151,5,3.0
20970238,46151,1,3.5
20970641,46152,1,1.5
20971746,46153,1,3.0
20971945,46154,0,4.0
20971949,46154,6,1.0
20972662,46155,4,3.0
20972691,46155,1,2.0
20973032,46156,0,4.0
20973233,46157,0,5.0
20973339,46158,1,3.0
20973542,46159,5,4.5
20973790,46160,2,3.0
20973866,46160,1,1.0
20973872,46160,22,1.0
20974401,46161,10,3.0
20974630,46162,5,5.0
20975008,46163,1,2.0
20975368,46164,19,2.5
20975875,46165,2,4.0
20977034,46166,0,3.0
20977766,46167,8,2.5
20978533,46168,1,2.0
20978775,46169,4,1.5
20978850,46170,5,4.0
20979676,46171,3,3.0
20979800,46172,4,3.5
20979960,46173,2,1.0
20980065,46174,2,5.0
20980089,46174,1,0.5
20980165,46175,0,3.0
20980470,46176,1,3.0
20981350,46177,0,4.0
20982047,46178,2,4.5
20982050,46178,1,4.5
20982295,46179,0,1.0
20983085,46180,0,4.0
20983186,46180,5,5.0
20983225,46180,2,4.0
20984347,46181,1,1.5
20984742,46182,2,3.5
20984775,46183,5,5.0
20985196,46184,2,5.0
20985364,46185,2,5.0
20985845,46186,3,2.0
20985849,46186,5,4.0
20986110,46186,1,3.0
20986731,46186,25,2.5
20988104,46187,5,5.0
20988134,46187,8,4.0
20988458,46187,1,3.0
20988663,46188,5,4.5
20989904,46189,2,3.0
20989951,46189,1,3.0
20990701,46190,0,3.0
20991031,46191,3,2.0
20992265,46192,2,4.0
20992551,46193,2,3.0
20992653,46193,17,4.5
20992921,46194,0,3.0
20993150,46194,3,2.0
20993284,46194,2,3.0
20993506,46195,0,3.0
20993538,46196,0,4.0
20993728,46197,5,4.0
20993807,46197,2,4.0
20994923,46198,0,5.0
20995203,46199,0,3.0
20995224,46200,0,1.0
20995287,46200,1,3.0
20995360,46201,0,5.0
20995558,46201,2,4.0
20995615,46201,1,4.0
20996083,46202,4,3.0
20996333,46203,5,4.0
20996372,46204,7,3.0
20997083,46205,1,2.0
20997685,46206,1,3.0
20997972,46207,0,3.0
20999121,46208,14,3.0
20999148,46208,3,3.0
20999165,46209,0,4.0
20999466,46210,0,3.0
20999677,46211,1,3.0
21000294,46212,5,5.0
21000318,46212,8,5.0
21000821,46213,3,4.0
21000822,46213,5,4.0
21001294,46214,0,3.0
21001401,46215,1,2.0
21001585,46216,1,2.0
21001665,46217,13,5.0
21002072,46218,6,5.0
21002296,46219,0,4.0
21002535,46220,0,4.0
21002735,46221,5,4.0
21003721,46222,5,5.0
21003858,46223,5,4.0
21004727,46224,0,5.0
21004921,46225,1,4.0
21005266,46226,2,4.0
21005714,46227,4,5.0
21005841,46228,4,4.0
21005875,46228,5,4.5
21005995,46228,2,4.5
21006052,46228,1,3.5
21006541,46229,0,2.5
21006844,46229,1,3.0
21007225,46230,0,2.0
21007309,46230,2,4.0
21007487,46231,1,3.0
21007565,46232,6,2.0
21007658,46232,5,5.0
21007669,46232,8,4.0
21007846,46232,1,2.0
21009029,46233,0,4.0
21009242,46234,5,3.0
21009467,46235,2,3.5
21010550,46236,17,3.5
21010730,46237,1,3.0
21011104,46238,0,3.0
21011522,46239,1,2.0
21012143,46240,5,5.0
21012153,46240,8,4.5
21012259,46240,1,2.0
21013501,46241,0,4.0
21013721,46242,5,3.0
21013797,46242,2,5.0
21013896,46242,1,2.0
21014154,46243,2,4.5
21014166,46243,1,4.0
21014288,46244,0,1.0
21015037,46245,2,5.0
21015330,46246,1,3.0
21015802,46247,3,2.0
21016084,46248,0,3.0
21016114,46248,14,3.0
21016180,46248,1,3.0
21017482,46249,0,5.0
21017515,46249,4,4.0
21017603,46249,2,2.0
21017677,46250,2,3.0
21017712,46251,0,1.5
21017729,46251,2,4.0
21017970,46252,2,5.0
21018369,46253,0,5.0
21018597,46254,3,2.0
21018741,46255,5,4.0
21018972,46256,5,4.0
21019086,46257,0,5.0
21019202,46257,4,4.0
21019413,46258,4,3.0
21019475,46258,2,3.0
21020303,46259,5,3.0
21021614,46260,4,3.5
21021758,46260,1,3.0
21022540,46261,0,3.0
21022550,46261,6,3.0
21022598,46261,14,4.0
21022639,46261,3,3.0
21022846,46262,5,5.0
21023132,46263,1,3.5
21023808,46264,0,3.0
21023861,46265,0,4.0
21023975,46266,6,3.0
21024180,46267,0,3.0
21024274,46268,5,5.0
21024287,46268,2,3.0
21025846,46269,0,3.0
21025893,46270,0,2.0
21026065,46271,17,4.0
21026167,46272,2,5.0
21026192,46272,1,3.0
21027326,46273,0,2.0
21027348,46273,5,3.5
21027921,46274,0,3.0
21028005,46275,5,4.0
21028009,46275,8,3.5
21028806,46276,4,3.0
21029393,46277,5,4.0
21029468,46278,5,4.5
21029673,46279,1,3.5
21029819,46280,5,5.0
21029830,46280,1,3.0
21029911,46281,0,3.5
21030072,46281,5,3.0
21030091,46281,8,3.5
21030219,46281,2,3.5
21030313,46281,1,3.5
21031674,46282,4,4.0
21031852,46283,1,2.0
21031983,46284,5,3.5
21032161,46285,0,4.0
21032174,46285,2,5.0
21032215,46286,0,3.0
21032302,46286,4,4.0
21032336,46286,3,1.5
21032338,46286,5,3.5
21032361,46286,8,4.0
21032494,46286,2,4.0
21032576,46286,1,3.5
21033970,46287,3,3.0
21034014,46287,1,1.0
21034160,46288,6,2.0
21034204,46288,14,2.0
21035139,46289,1,1.0
21035300,46290,5,3.5
21035366,46290,1,2.5
21035553,46291,3,2.0
21035585,46292,0,3.0
21036030,46293,2,3.0
21036857,46294,2,2.0
21037321,46295,5,3.5
21037416,46295,2,3.0
21038084,46296,0,4.0
21038153,46297,3,1.0
21039024,46298,0,4.0
21039287,46298,2,4.0
21039371,46298,1,4.0
21040122,46299,4,3.0
21040126,46300,0,3.0
21040300,46300,16,5.0
21040303,46300,3,3.0
21040361,46301,0,3.0
21040701,46302,6,5.0
21040753,46302,14,4.0
21040944,46303,1,4.0
21041344,46304,0,3.5
21042146,46305,0,4.0
21042205,46306,2,1.0
21042789,46307,0,2.5
21043205,46308,0,3.0
21043289,46309,2,3.0
21043553,46310,5,3.0
21044192,46311,6,4.0
21044303,46311,4,3.5
21044360,46311,3,3.0
21044361,46311,5,4.0
21044461,46311,2,4.5
21044574,46311,1,3.0
21044996,46311,18,4.0
21045432,46312,6,1.0
21045533,46312,14,2.0
21046157,46313,1,3.0
21046479,46314,3,0.5
21046593,46314,1,2.0
21047065,46315,3,3.0
21047156,46316,0,3.0
21047442,46317,3,2.0
21047958,46318,0,4.0
21048085,46318,4,4.0
21048097,46318,13,3.0
21048244,46318,2,4.0
21048345,46318,1,3.0
21049115,46319,3,2.0
21049181,46320,1,2.5
21049405,46321,5,4.0
21049442,46321,8,3.0
21050691,46322,4,3.0
21050838,46322,1,3.0
21051254,46323,0,3.0
21051304,46324,0,3.0
21051323,46324,14,2.0
21051875,46325,0,3.0
21051912,46325,3,4.0
21052207,46326,3,4.0
21052351,46326,2,4.0
21052484,46326,1,1.0
21053475,46327,4,4.0
21053602,46327,1,3.0
21054174,46328,0,5.0
21054272,46328,4,5.0
21054342,46329,4,5.0
21054600,46330,1,0.5
21054760,46331,0,3.0
21054892,46331,2,5.0
21055585,46332,1,1.0
21055846,46333,5,4.0
21056308,46334,5,4.0
21056660,46335,4,3.5
21057260,46336,3,4.5
21057390,46336,1,3.0
21058136,46337,5,2.0
21058170,46337,8,4.0
21059450,46338,0,2.0
21060456,46339,2,4.0
21060571,46339,1,3.0
21061288,46339,19,3.0
21062441,46340,5,4.5
21062915,46341,1,2.0
21062972,46342,0,3.0
21062991,46343,0,2.0
21063062,46343,5,5.0
21063585,46344,0,4.0
21063651,46344,3,1.5
21063727,46344,1,1.5
21064337,46345,1,4.0
21064475,46346,2,4.5
21064681,46347,4,3.5
21066040,46348,1,2.5
21067115,46349,5,3.0
21067207,46349,2,4.0
21067275,46349,1,1.5
21067897,46350,6,4.0
21067966,46350,4,4.0
21068320,46351,3,3.0
21068969,46352,5,5.0
21069192,46353,4,4.5
21069321,46354,4,0.5
21069645,46355,2,3.0
21069919,46356,5,3.0
21069958,46356,8,4.0
21070671,46357,1,4.5
21070838,46358,4,4.0
21070849,46358,2,3.5
21071019,46359,5,3.0
21071488,46360,5,3.0
21071774,46361,0,3.0
21071783,46361,6,4.0
21071815,46361,3,2.0
21072178,46362,2,5.0
21072294,46363,0,1.0
21072335,46364,9,3.0
21072421,46365,1,1.0
21072452,46366,6,4.0
21072606,46366,1,2.0
21073425,46367,5,4.0
21073556,46367,2,3.0
21073602,46367,1,2.0
21074094,46367,17,4.0
21074155,46367,25,3.5
21074605,46368,5,4.0
21074718,46369,1,3.0
21076388,46370,0,4.0
21076625,46371,1,3.0
21076683,46372,5,5.0
21077461,46373,1,3.5
21078460,46374,0,4.0
21078606,46375,1,4.5
21078683,46376,5,5.0
21079390,46377,4,4.0
21079466,46377,2,3.0
21079875,46378,0,1.5
21080116,46379,0,4.0
21080209,46379,4,5.0
21080230,46379,14,3.0
21080241,46379,3,3.0
21080291,46380,4,3.5
21080344,46380,1,3.5
21080801,46381,1,4.0
21081012,46382,5,1.0
21081865,46383,4,3.0
21081984,46383,2,4.0
21082471,46384,5,4.0
21083132,46385,0,4.0
21083501,46386,0,2.0
21083742,46386,1,3.5
21084198,46387,5,5.0
21084294,46388,3,1.0
21084542,46389,5,4.0
21084706,46390,2,5.0
21085287,46391,8,4.0
21085605,46392,4,0.5
21085941,46393,1,3.0
21086278,46394,3,2.0
21086685,46395,14,3.0
21086919,46396,11,3.0
21087167,46396,1,4.0
21088135,46397,5,3.5
21088224,46397,2,3.5
21088269,46397,1,2.0
21088812,46398,1,2.0
21088822,46399,6,4.5
21088933,46400,5,4.0
21089548,46401,8,5.0
21091700,46402,5,4.0
21092146,46403,4,4.0
21092190,46404,0,1.0
21092395,46405,0,5.0
21092444,46405,6,5.0
21092742,46405,23,1.0
21092820,46405,4,1.0
21092887,46405,24,1.0
21092941,46405,21,2.0
21092963,46405,14,2.0
21093006,46405,9,1.0
21093048,46405,7,3.0
21093153,46406,7,5.0
21093155,46406,5,2.0
21093244,46407,3,2.0
21093389,46408,3,2.0
21093607,46409,4,4.0
21093853,46410,4,4.0
21093915,46410,2,5.0
21094208,46411,5,5.0
21095248,46412,6,4.5
21096395,46413,4,0.5
21096961,46414,5,4.0
21097300,46415,0,3.5
21097446,46416,13,3.0
21097644,46416,1,3.0
21098067,46417,2,2.0
21098550,46418,14,2.0
21098607,46418,2,3.0
21099292,46419,5,5.0
21099861,46420,1,1.0
21100140,46421,0,2.5
21100176,46421,5,4.0
21100371,46422,5,5.0
21100521,46423,1,3.5
21100676,46424,2,3.5
21100709,46424,1,2.0
21101047,46425,5,5.0
21101400,46426,0,3.5
21101517,46427,0,3.0
21102202,46428,1,3.0
21102784,46429,3,3.0
21102998,46430,5,3.0
21103046,46431,0,3.0
21103166,46432,0,2.0
21103270,46433,1,2.0
21103394,46434,20,3.0
21103427,46434,4,3.0
21103471,46434,5,5.0
21103658,46434,2,3.0
21104046,46435,5,3.0
21104067,46436,4,4.0
21104117,46437,5,4.0
21104639,46438,0,4.0
21104661,46438,6,3.0
21104794,46438,4,2.0
21104860,46438,3,1.0
21104959,46438,2,4.0
21106405,46439,3,2.0
21106503,46439,2,4.0
21106579,46439,1,3.0
21107244,46440,6,3.0
21107497,46441,1,3.0
21108018,46442,2,4.5
21108069,46442,1,3.0
21108428,46443,0,2.0
21109364,46444,4,2.0
21109392,46444,8,4.0
21109840,46444,25,4.5
21110661,46445,2,4.0
21110682,46445,1,4.0
21111747,46446,1,2.5
21112417,46447,0,0.5
21112554,46448,5,3.0
21113469,46449,0,2.5
21114560,46450,11,3.0
21114892,46451,2,3.5
21115308,46452,4,3.0
21115988,46453,5,5.0
21116588,46454,1,4.0
21116691,46455,1,1.0
21116976,46456,8,4.0
21117004,46456,2,4.0
21117048,46457,4,3.5
21117198,46458,3,3.0
21117562,46459,4,3.0
21117588,46459,5,5.0
21117606,46459,8,5.0
21118086,46460,4,4.0
21118303,46461,2,5.0
21118339,46462,0,3.0
21118438,46463,2,3.5
21118650,46464,0,3.0
21119007,46465,4,4.5
21119074,46465,2,3.5
21120908,46466,5,4.5
21121607,46467,0,1.5
21121672,46467,5,4.0
21121734,46467,1,2.5
21122333,46468,3,2.0
21122448,46468,2,4.0
21122560,46468,1,2.0
21122885,46469,4,5.0
21122926,46470,5,3.5
21123612,46471,1,3.5
21123799,46472,0,3.0
21123939,46473,1,3.5
21124318,46474,0,3.0
21124368,46474,13,3.0
21124474,46474,1,3.0
21124699,46475,2,4.5
21124723,46475,1,3.5
21125378,46476,3,1.0
21125487,46477,1,4.0
21125815,46478,2,1.0
21126156,46479,1,2.5
21126728,46480,0,1.0
21127194,46481,2,4.0
21127247,46481,1,4.0
21127797,46482,4,3.0
21127861,46482,3,2.0
21128147,46482,1,3.0
21128679,46482,10,3.0
21128700,46482,18,2.0
21128946,46483,5,5.0
21129040,46484,5,5.0
21129179,46485,1,4.0
21129465,46486,1,3.0
21129475,46487,0,5.0
21129588,46487,1,5.0
21129835,46488,3,2.0
21129955,46488,1,3.0
21130381,46489,2,3.0
21130589,46490,8,3.0
21130737,46491,0,3.5
21130762,46491,4,3.5
21130816,46491,1,3.5
21131152,46492,4,4.0
21131342,46493,0,3.0
21131351,46493,14,4.0
21132109,46494,3,3.0
21132111,46494,5,4.0
21132188,46494,2,4.0
21132408,46495,2,4.0
21132437,46496,1,3.0
21132445,46497,0,3.0
21132478,46497,14,3.0
21132661,46498,1,1.0
21132911,46499,5,4.0
21133736,46500,1,3.5
21133957,46501,4,3.0
21134506,46502,3,3.0
21134941,46503,4,1.0
21134991,46504,11,4.0
21135030,46504,1,3.0
21135242,46505,11,3.0
21135482,46505,2,3.0
21135847,46506,5,4.0
21135865,46506,2,3.0
21137735,46507,1,2.5
21138031,46508,8,5.0
21138146,46508,1,4.0
21138320,46509,2,5.0
21138497,46510,13,3.0
21138674,46511,1,3.0
21139105,46512,5,4.0
21139481,46513,1,3.0
21139833,46514,0,3.0
21140035,46515,2,3.5
21142031,46516,4,4.5
21142218,46516,1,3.5
21142677,46517,0,4.0
21143052,46518,1,2.0
21143138,46519,5,4.0
21143307,46520,12,2.0
21143365,46521,0,3.0
21143388,46522,0,4.5
21143407,46523,0,3.0
21143737,46524,1,1.5
21144402,46525,0,2.0
21144546,46526,2,3.0
21144968,46527,0,4.0
21146247,46528,0,4.0
21146345,46528,4,3.0
21146428,46529,1,0.5
21146515,46530,1,3.0
21146611,46531,2,5.0
21146743,46532,2,2.5
21146766,46532,1,3.0
21146908,46533,0,4.0
21147401,46534,5,4.0
21147566,46535,1,3.0
21147718,46536,0,1.0
21147914,46537,3,2.0
21147916,46537,5,3.0
21147977,46537,2,3.5
21148054,46537,1,1.5
21148446,46538,4,3.5
21148893,46539,0,3.5
21148963,46539,3,2.0
21148966,46539,5,4.5
21149100,46539,2,4.0
21149150,46539,1,2.5
21149917,46540,0,3.0
21150213,46541,1,1.0
21150463,46542,4,4.0
21150712,46543,4,3.0
21150762,46543,14,1.0
21150805,46543,5,3.0
21151004,46543,2,3.0
21151195,46543,1,3.0
21151768,46544,6,3.5
21152163,46545,0,3.0
21152526,46546,0,1.0
21152604,46546,4,1.0
21152725,46547,1,3.0
21152871,46548,2,1.5
21152902,46549,2,4.0
21152938,46550,0,3.0
21153115,46551,1,4.0
21153217,46552,0,3.0
21153289,46552,5,4.0
21153393,46552,1,2.0
21154497,46553,2,4.5
21154876,46554,4,4.0
21154972,46555,5,4.0
21155679,46556,0,5.0
21155836,46557,4,1.0
21156305,46558,1,1.0
21156528,46559,4,3.0
21156579,46559,3,2.0
21156627,46560,5,4.5
21156945,46561,3,3.0
21157053,46562,3,2.0
21157093,46562,2,5.0
21157148,46562,1,4.0
21157321,46563,4,1.0
21157349,46563,5,5.0
21158773,46564,3,3.0
21158811,46565,5,3.5
21159544,46566,1,3.5
21159864,46567,0,3.0
21160101,46567,3,1.0
21160320,46567,1,2.0
21161563,46568,4,4.0
21161838,46569,1,3.5
21162246,46570,5,3.5
21162290,46571,2,5.0
21162347,46572,3,1.0
21163012,46573,4,3.0
21163025,46573,13,3.0
21163045,46573,21,4.0
21163073,46573,5,4.0
21163115,46573,8,5.0
21163629,46574,2,3.5
21163858,46575,0,2.0
21163869,46575,4,4.0
21163956,46576,0,4.0
21164072,46577,1,3.0
21164267,46578,0,3.0
21164412,46579,2,4.0
21165238,46580,8,3.0
21165431,46581,22,4.0
21165552,46582,4,3.0
21165747,46583,4,4.0
21165787,46583,3,4.0
21166593,46584,14,4.0
21166612,46584,3,3.0
21166769,46585,1,3.0
21166952,46586,5,4.5
21167209,46586,1,3.0
21168521,46587,0,3.0
21168641,46588,1,3.5
21169312,46589,2,5.0
21170315,46590,1,2.5
21170580,46591,1,3.0
